Order ID,Order Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-01778,2024-04-01,CUST-1025,Matthew Foster,Home Office,East,Furniture,Furnishings,Desk Lamp,6245.29,1,0.15,-758.4
ORD-00246,2024-04-02,CUST-1020,Carla Gray,Consumer,West,Technology,Accessories,Wireless Mouse,196013.83,12,0.15,34254.89
ORD-01529,2024-04-02,CUST-1145,Amber Wright,Consumer,West,Office Supplies,Fasteners,Push Pins Pack,902.14,2,0,75.36
ORD-01837,2024-04-02,CUST-1199,Adam Vaughan,Corporate,Central,Furniture,Chairs,Executive Office Chair,71991.82,8,0,11971.28
ORD-00514,2024-04-03,CUST-1116,Diana May,Home Office,Central,Office Supplies,Paper,Printer Paper Bulk,1531.94,10,0.3,-116.52
ORD-00045,2024-04-04,CUST-1140,Angel Perry,Home Office,Central,Office Supplies,Supplies,Glue Stick,2948.75,2,0.1,-44.62
ORD-00722,2024-04-04,CUST-1052,Danny Morgan,Corporate,Central,Furniture,Chairs,Executive Office Chair,42475.04,7,0,3808.05
ORD-00781,2024-04-04,CUST-1019,Lisa Jackson,Consumer,Central,Office Supplies,Binders,Clip Binder,18294.14,11,0.2,2049.7
ORD-01537,2024-04-04,CUST-1091,Matthew Mcmillan,Home Office,West,Technology,Phones,Smartphone Lite,405428.76,7,0,43365.3
ORD-00897,2024-04-05,CUST-1214,Katherine Salas,Home Office,North,Furniture,Tables,Study Table,52394.65,12,0.05,11063.26
ORD-01064,2024-04-05,CUST-1238,David Davis,Corporate,West,Technology,Accessories,Mechanical Keyboard,304199.41,12,0,87146.92
ORD-01226,2024-04-05,CUST-1118,Ashley Waller,Consumer,East,Technology,Accessories,USB-C Hub,218850.19,4,0,41789.36
ORD-01342,2024-04-05,CUST-1047,John Pierce,Corporate,North,Furniture,Furnishings,Office Partition,44210.34,10,0,8356.1
ORD-01961,2024-04-05,CUST-1265,Yvonne Burns,Home Office,East,Technology,Machines,Scanner,97987.62,2,0,7580.63
ORD-01980,2024-04-05,CUST-1242,Matthew Moon,Consumer,Central,Furniture,Bookcases,Corner Bookcase,58277.35,4,0.2,4088.94
ORD-01641,2024-04-09,CUST-1133,Mary Marshall,Home Office,North,Technology,Phones,Smartphone X200,9911.57,1,0.1,-160.1
ORD-00983,2024-04-10,CUST-1232,Susan Serrano,Home Office,South,Technology,Machines,Scanner,78861.98,2,0.15,-4550.55
ORD-01701,2024-04-10,CUST-1087,Shirley Suarez,Home Office,East,Technology,Accessories,Webcam HD,61366.15,4,0,4736.97
ORD-00880,2024-04-12,CUST-1003,Angie Henderson,Consumer,East,Office Supplies,Art,Whiteboard,10487.82,8,0.15,429.6
ORD-01607,2024-04-13,CUST-1028,Stephanie Ross,Home Office,South,Furniture,Bookcases,Corner Bookcase,9489.52,3,0,884.62
ORD-00024,2024-04-14,CUST-1170,Daniel Murphy,Corporate,Central,Technology,Copiers,Desktop Copier,94207.06,4,0,28923.41
ORD-01142,2024-04-14,CUST-1086,Daniel Baker,Corporate,Central,Technology,Accessories,Wireless Mouse,238737.84,4,0,55224.53
ORD-00391,2024-04-16,CUST-1008,Gina Moore,Consumer,East,Technology,Accessories,Mechanical Keyboard,222592.25,4,0.3,-34206.57
ORD-00577,2024-04-16,CUST-1057,Timothy Duncan,Consumer,North,Technology,Machines,Laser Printer,202289.41,9,0.1,17274.83
ORD-01629,2024-04-16,CUST-1013,Lisa Hensley,Home Office,North,Furniture,Tables,Study Table,23203.82,9,0,2555.93
ORD-00260,2024-04-18,CUST-1292,Stephanie Byrd,Consumer,West,Furniture,Bookcases,Modern Bookcase,35383.94,3,0,5096.14
ORD-01572,2024-04-18,CUST-1268,Colin Terry,Corporate,East,Technology,Accessories,USB-C Hub,394041.31,7,0.1,36196.5
ORD-01047,2024-04-19,CUST-1082,Mike Allen,Corporate,Central,Office Supplies,Supplies,Tape Dispenser,9763.63,5,0,3151.26
ORD-01587,2024-04-19,CUST-1003,Angie Henderson,Consumer,East,Furniture,Bookcases,5-Shelf Bookcase,15227.99,9,0.2,-3132.36
ORD-00808,2024-04-20,CUST-1237,Andrew Reynolds,Consumer,North,Office Supplies,Binders,Clip Binder,1237.46,2,0.05,223.29
ORD-01709,2024-04-20,CUST-1059,Brent Jordan,Consumer,North,Office Supplies,Fasteners,Paper Clips Box,3500.27,12,0.05,770.66
ORD-00604,2024-04-21,CUST-1120,Jeffrey Chandler,Corporate,Central,Office Supplies,Binders,Clip Binder,8736.12,7,0,1326.89
ORD-01121,2024-04-22,CUST-1143,Patricia Rodriguez,Consumer,East,Office Supplies,Envelopes,Mailing Envelopes Pack,15444.2,10,0.1,-179.28
ORD-01189,2024-04-22,CUST-1297,Laura Haney,Consumer,East,Technology,Accessories,Wireless Mouse,468069.07,12,0,80350.37
ORD-01256,2024-04-22,CUST-1074,Lauren Daniels,Consumer,North,Office Supplies,Labels,Label Roll,11006.95,11,0.3,-413.54
ORD-00574,2024-04-23,CUST-1042,Fred Smith,Consumer,North,Furniture,Furnishings,Desk Lamp,28914.99,8,0.2,655.87
ORD-00868,2024-04-23,CUST-1121,Larry Dixon,Corporate,North,Technology,Machines,All-in-One Printer,324634.66,7,0.15,-7462.01
ORD-01804,2024-04-23,CUST-1037,Sherri Baker,Consumer,East,Office Supplies,Supplies,Glue Stick,2601.33,6,0.05,739.64
ORD-01325,2024-04-24,CUST-1284,Shelia Wallace,Consumer,South,Furniture,Furnishings,Wall Clock,57849.71,5,0,12340.03
ORD-01883,2024-04-25,CUST-1052,Danny Morgan,Corporate,West,Office Supplies,Storage,File Organizer,12395.04,10,0,2163.98
ORD-00049,2024-04-26,CUST-1028,Stephanie Ross,Home Office,South,Office Supplies,Labels,Sticker Sheet,6036.48,11,0,1981.79
ORD-01156,2024-04-28,CUST-1243,Kevin Walters,Home Office,North,Technology,Machines,Laser Printer,263913.09,5,0.2,11998.39
ORD-01733,2024-04-28,CUST-1242,Matthew Moon,Consumer,Central,Furniture,Furnishings,Office Partition,100315.59,7,0,15360.52
ORD-00068,2024-04-29,CUST-1051,Jessica Holmes,Home Office,West,Office Supplies,Envelopes,Padded Envelopes,900.5,1,0.05,249.14
ORD-00763,2024-04-29,CUST-1124,Michelle Harmon,Consumer,North,Technology,Phones,Smartphone X200,22652.02,1,0.15,-1548.2
ORD-01725,2024-04-29,CUST-1105,Richard Henson,Home Office,East,Office Supplies,Storage,Plastic Drawer Unit,9156.2,9,0.3,1730.54
ORD-00366,2024-05-01,CUST-1189,Madison Poole,Consumer,North,Office Supplies,Fasteners,Push Pins Pack,174.31,1,0.05,53.74
ORD-01501,2024-05-01,CUST-1259,Denise Davenport,Corporate,West,Office Supplies,Binders,Ring Binder Set,11783.05,9,0,2600.8
ORD-01514,2024-05-01,CUST-1026,Judy Baker,Consumer,North,Technology,Phones,Smartphone Pro Max,239684.42,5,0,37332.41
ORD-00119,2024-05-03,CUST-1016,Brian Ramirez,Corporate,West,Office Supplies,Fasteners,Push Pins Pack,6881.41,5,0.1,462.44
ORD-01879,2024-05-03,CUST-1214,Katherine Salas,Home Office,East,Furniture,Bookcases,Corner Bookcase,22068.27,6,0.15,-2404.28
ORD-01527,2024-05-04,CUST-1275,Joyce Bowen,Corporate,West,Technology,Machines,Laser Printer,13702.39,2,0,2286.09
ORD-00158,2024-05-05,CUST-1152,Pamela Boyd,Corporate,South,Furniture,Bookcases,5-Shelf Bookcase,61333.64,7,0.15,-4357.19
ORD-01248,2024-05-05,CUST-1016,Brian Ramirez,Corporate,West,Furniture,Tables,Coffee Table,127565.61,9,0.05,11430.68
ORD-00122,2024-05-06,CUST-1128,Jason Powell,Home Office,South,Technology,Machines,All-in-One Printer,93087.22,3,0.1,13051.4
ORD-01715,2024-05-06,CUST-1287,Joseph Knight,Home Office,Central,Furniture,Bookcases,Modern Bookcase,24062.97,8,0.1,427.29
ORD-01882,2024-05-06,CUST-1101,Sandra Aguilar,Home Office,Central,Furniture,Bookcases,Corner Bookcase,56530.8,4,0.2,-5180.76
ORD-01729,2024-05-07,CUST-1166,John Anderson,Home Office,South,Furniture,Furnishings,Desk Lamp,89554.38,8,0.1,14871.6
ORD-01731,2024-05-07,CUST-1231,Jessica Stephens,Corporate,North,Technology,Accessories,Wireless Mouse,324549.11,10,0.15,-12511.26
ORD-01650,2024-05-08,CUST-1287,Joseph Knight,Home Office,North,Furniture,Tables,Coffee Table,6447.63,9,0.15,-199.14
ORD-00028,2024-05-13,CUST-1130,Megan Orr,Home Office,North,Technology,Phones,Smartphone X200,26379.1,6,0,7287.75
ORD-00566,2024-05-13,CUST-1117,William Herrera,Corporate,South,Technology,Copiers,Office Copier Machine,248915.77,8,0,45495.23
ORD-01786,2024-05-13,CUST-1208,Cathy Robinson,Consumer,North,Furniture,Tables,Coffee Table,11613.2,2,0.05,2623.14
ORD-00686,2024-05-14,CUST-1039,Elizabeth Fowler,Corporate,Central,Technology,Machines,Scanner,266018.99,11,0.1,28979.52
ORD-01166,2024-05-14,CUST-1162,Jennifer Adkins,Consumer,Central,Office Supplies,Storage,Storage Box,2952.15,3,0.15,-334.13
ORD-01991,2024-05-14,CUST-1120,Jeffrey Chandler,Corporate,West,Technology,Machines,Laser Printer,585527.77,12,0,118701.78
ORD-01104,2024-05-15,CUST-1180,Robert Oconnell,Consumer,West,Furniture,Furnishings,Desk Lamp,92049.74,8,0,6893.55
ORD-00753,2024-05-16,CUST-1139,David Alvarez,Consumer,East,Office Supplies,Storage,Storage Box,1832.12,3,0.3,7.24
ORD-01544,2024-05-16,CUST-1156,Michelle Brown,Home Office,North,Technology,Copiers,Office Copier Machine,33328.77,1,0.1,5199.2
ORD-01796,2024-05-16,CUST-1097,Aaron Wise,Consumer,South,Furniture,Bookcases,Corner Bookcase,10740.18,3,0,3402.89
ORD-00600,2024-05-17,CUST-1039,Elizabeth Fowler,Corporate,South,Furniture,Tables,Coffee Table,7056.2,5,0.2,521.53
ORD-00428,2024-05-18,CUST-1283,Jessica Garcia,Home Office,West,Technology,Machines,All-in-One Printer,2230.71,3,0.05,502.3
ORD-00483,2024-05-18,CUST-1213,Melissa Martinez,Corporate,South,Office Supplies,Paper,A4 Paper Ream,4240.38,4,0.15,-632.58
ORD-00892,2024-05-18,CUST-1110,Sharon Cochran,Corporate,Central,Office Supplies,Art,Sketch Pad,246.79,6,0.3,-12.38
ORD-00734,2024-05-19,CUST-1191,Debra Morton,Home Office,North,Office Supplies,Paper,Printer Paper Bulk,17435.44,10,0,1640.08
ORD-00869,2024-05-20,CUST-1205,Erin Warner,Consumer,East,Furniture,Bookcases,Corner Bookcase,44096.99,12,0.3,-6562.0
ORD-01620,2024-05-20,CUST-1246,Donna Landry,Consumer,East,Technology,Accessories,Wireless Mouse,35924.5,1,0.1,6480.24
ORD-01364,2024-05-21,CUST-1083,Michael Evans,Corporate,South,Furniture,Tables,Study Table,15625.69,5,0.3,-531.27
ORD-01379,2024-05-21,CUST-1271,Jasmin Alvarado,Consumer,Central,Furniture,Chairs,Recliner Chair,44867.95,6,0,5934.78
ORD-00619,2024-05-22,CUST-1231,Jessica Stephens,Corporate,West,Technology,Copiers,Office Copier Machine,185020.35,8,0.05,18667.27
ORD-00759,2024-05-22,CUST-1268,Colin Terry,Corporate,East,Furniture,Tables,Dining Table,41371.83,7,0.2,-4325.4
ORD-01818,2024-05-22,CUST-1009,Gabrielle Davis,Home Office,Central,Furniture,Bookcases,Corner Bookcase,11087.75,1,0.2,-1864.78
ORD-01630,2024-05-24,CUST-1036,Jeffrey Chavez,Consumer,East,Furniture,Tables,Conference Table,149759.68,11,0,29851.23
ORD-00238,2024-05-25,CUST-1045,Angelica Tucker,Consumer,East,Office Supplies,Supplies,Scissors,1195.57,2,0,229.63
ORD-01125,2024-05-25,CUST-1251,Isaiah Avila,Consumer,Central,Furniture,Furnishings,Wall Clock,35283.91,7,0,2198.55
ORD-01554,2024-05-25,CUST-1191,Debra Morton,Home Office,North,Furniture,Tables,Coffee Table,24468.67,5,0,4111.19
ORD-01938,2024-05-25,CUST-1105,Richard Henson,Home Office,East,Furniture,Tables,Study Table,41669.41,4,0,2978.68
ORD-00464,2024-05-26,CUST-1127,Michelle Evans,Consumer,South,Technology,Copiers,Desktop Copier,548511.57,10,0.2,129472.58
ORD-01267,2024-05-27,CUST-1207,Bryan Herrera,Corporate,North,Technology,Copiers,Desktop Copier,209572.47,7,0,64554.67
ORD-01352,2024-05-28,CUST-1163,Lindsey Walker,Home Office,North,Furniture,Bookcases,Corner Bookcase,11921.62,1,0.3,-221.63
ORD-01392,2024-05-28,CUST-1093,Denise Jacobs,Consumer,East,Technology,Phones,Smartphone Pro Max,250625.8,7,0,22508.78
ORD-01919,2024-05-28,CUST-1008,Gina Moore,Consumer,West,Furniture,Chairs,Folding Chair,39572.94,6,0.1,870.94
ORD-00195,2024-05-29,CUST-1109,Evelyn Galvan,Consumer,West,Technology,Machines,Label Maker,48578.86,6,0.15,6262.22
ORD-00198,2024-05-29,CUST-1047,John Pierce,Corporate,North,Furniture,Tables,Dining Table,4848.29,2,0,254.14
ORD-00209,2024-05-29,CUST-1140,Angel Perry,Home Office,Central,Furniture,Bookcases,Modern Bookcase,95992.26,10,0,19187.22
ORD-01371,2024-05-29,CUST-1131,Elizabeth Kelley,Corporate,East,Office Supplies,Labels,Sticker Sheet,19165.78,11,0,1598.83
ORD-00764,2024-05-30,CUST-1124,Michelle Harmon,Consumer,Central,Technology,Accessories,Webcam HD,34797.86,1,0.2,7254.07
ORD-01110,2024-05-30,CUST-1011,Monica Herrera,Home Office,Central,Office Supplies,Labels,Label Roll,7863.92,7,0.2,-372.49
ORD-01247,2024-05-30,CUST-1207,Bryan Herrera,Corporate,Central,Office Supplies,Binders,Clip Binder,9564.96,10,0.2,484.33
ORD-01480,2024-05-30,CUST-1207,Bryan Herrera,Corporate,West,Office Supplies,Supplies,Glue Stick,446.93,1,0,79.51
ORD-01803,2024-05-30,CUST-1082,Mike Allen,Corporate,North,Furniture,Tables,Dining Table,48681.31,4,0.2,2717.33
ORD-00162,2024-05-31,CUST-1092,Brian Rodriguez,Home Office,North,Furniture,Tables,Study Table,37947.29,4,0.2,-8278.34
ORD-01498,2024-05-31,CUST-1041,Paula Moreno,Corporate,Central,Office Supplies,Art,Marker Set,1972.61,5,0.15,119.88
ORD-00319,2024-06-02,CUST-1268,Colin Terry,Corporate,West,Technology,Phones,Smartphone Pro Max,116331.08,4,0.15,4712.03
ORD-00791,2024-06-02,CUST-1109,Evelyn Galvan,Consumer,South,Technology,Copiers,Office Copier Machine,22375.91,1,0.2,1903.81
ORD-00854,2024-06-02,CUST-1013,Lisa Hensley,Home Office,South,Furniture,Tables,Dining Table,39468.33,7,0.1,-2132.62
ORD-01445,2024-06-02,CUST-1201,Melissa Brewer,Consumer,South,Office Supplies,Fasteners,Push Pins Pack,2802.82,4,0.1,438.57
ORD-00556,2024-06-03,CUST-1213,Melissa Martinez,Corporate,West,Office Supplies,Fasteners,Stapler,11637.89,8,0.3,-566.06
ORD-01043,2024-06-03,CUST-1093,Denise Jacobs,Consumer,West,Furniture,Tables,Dining Table,101714.06,10,0,24652.58
ORD-01116,2024-06-03,CUST-1022,Patty Perez,Home Office,East,Technology,Phones,Smartphone Lite,248697.12,11,0.05,60487.18
ORD-01799,2024-06-04,CUST-1078,Megan Young,Corporate,South,Technology,Copiers,Office Copier Machine,450977.89,8,0,151746.16
ORD-01067,2024-06-05,CUST-1223,Elizabeth Oliver DDS,Home Office,South,Technology,Phones,Cordless Phone,39199.93,2,0.1,-369.77
ORD-01496,2024-06-05,CUST-1156,Michelle Brown,Home Office,West,Furniture,Tables,Study Table,12918.11,10,0.15,-1418.76
ORD-00223,2024-06-06,CUST-1203,Elizabeth Perkins,Home Office,West,Furniture,Furnishings,Office Partition,21039.93,7,0.1,2502.5
ORD-01902,2024-06-06,CUST-1095,John Whitehead,Home Office,West,Furniture,Furnishings,Office Partition,61525.78,5,0,17060.97
ORD-00614,2024-06-07,CUST-1034,Nathan Maldonado,Home Office,North,Furniture,Tables,Study Table,32888.17,4,0.2,6386.37
ORD-00678,2024-06-07,CUST-1077,Angela Lopez,Corporate,West,Furniture,Chairs,Executive Office Chair,25005.4,4,0,6147.3
ORD-00688,2024-06-07,CUST-1195,John Bishop,Corporate,North,Office Supplies,Art,Marker Set,5528.85,5,0,822.73
ORD-00720,2024-06-07,CUST-1189,Madison Poole,Consumer,South,Technology,Phones,Smartphone Pro Max,146973.6,3,0.3,18942.62
ORD-01250,2024-06-08,CUST-1175,Nicole Herring,Home Office,North,Office Supplies,Storage,File Organizer,3102.92,10,0.1,-83.82
ORD-01577,2024-06-08,CUST-1275,Joyce Bowen,Corporate,North,Furniture,Tables,Dining Table,14912.12,9,0,4715.99
ORD-01754,2024-06-09,CUST-1168,Alyssa Day,Consumer,West,Technology,Accessories,Mechanical Keyboard,99857.7,5,0,6658.85
ORD-01865,2024-06-10,CUST-1218,Mark Brown,Home Office,North,Office Supplies,Art,Marker Set,1465.98,12,0,391.31
ORD-00461,2024-06-11,CUST-1075,Amy Silva,Consumer,South,Office Supplies,Supplies,Scissors,2830.99,7,0.15,671.89
ORD-01134,2024-06-12,CUST-1229,Michael Bradshaw,Home Office,West,Furniture,Furnishings,Wall Clock,22884.44,6,0.3,-2707.49
ORD-01275,2024-06-12,CUST-1259,Denise Davenport,Corporate,West,Office Supplies,Storage,Storage Box,11931.0,6,0,3426.09
ORD-01530,2024-06-12,CUST-1075,Amy Silva,Consumer,South,Furniture,Tables,Study Table,4931.75,1,0.1,394.47
ORD-01556,2024-06-12,CUST-1245,Shannon Rivera,Consumer,South,Technology,Copiers,Desktop Copier,33281.29,3,0.15,-3128.67
ORD-00755,2024-06-13,CUST-1182,Tina Sanders,Corporate,Central,Technology,Phones,Smartphone Lite,69671.63,2,0.15,-10814.37
ORD-00807,2024-06-13,CUST-1050,Eric Carney,Corporate,South,Office Supplies,Supplies,Tape Dispenser,4367.8,6,0.15,175.69
ORD-00760,2024-06-14,CUST-1146,Joyce Solis,Home Office,Central,Furniture,Chairs,Executive Office Chair,19839.11,2,0.3,-1233.29
ORD-01558,2024-06-14,CUST-1168,Alyssa Day,Consumer,South,Furniture,Tables,Study Table,3531.28,6,0.1,230.01
ORD-01647,2024-06-15,CUST-1175,Nicole Herring,Home Office,South,Technology,Accessories,Wireless Mouse,10238.13,1,0.3,570.64
ORD-01844,2024-06-15,CUST-1231,Jessica Stephens,Corporate,Central,Technology,Phones,Smartphone Lite,73449.69,4,0.1,4106.6
ORD-00526,2024-06-17,CUST-1163,Lindsey Walker,Home Office,West,Furniture,Bookcases,5-Shelf Bookcase,58646.59,8,0.2,2872.52
ORD-00602,2024-06-17,CUST-1049,Joshua Blair,Corporate,West,Office Supplies,Paper,A4 Paper Ream,1782.37,1,0,507.61
ORD-00702,2024-06-18,CUST-1083,Michael Evans,Corporate,South,Technology,Copiers,Desktop Copier,255842.4,6,0.1,-7004.38
ORD-01422,2024-06-18,CUST-1245,Shannon Rivera,Consumer,East,Furniture,Tables,Dining Table,39350.79,9,0.05,7679.3
ORD-00240,2024-06-19,CUST-1239,Sara Johnston,Consumer,East,Furniture,Bookcases,Modern Bookcase,2691.39,1,0.15,418.12
ORD-00970,2024-06-19,CUST-1064,Donald Wright,Corporate,West,Furniture,Furnishings,Office Partition,42293.68,12,0.05,2861.78
ORD-01330,2024-06-19,CUST-1131,Elizabeth Kelley,Corporate,West,Technology,Copiers,Desktop Copier,8250.5,2,0,2143.84
ORD-00539,2024-06-20,CUST-1028,Stephanie Ross,Home Office,South,Furniture,Chairs,Mesh Task Chair,3060.01,3,0.2,-594.34
ORD-00836,2024-06-20,CUST-1233,Christopher Parker,Corporate,North,Furniture,Furnishings,Desk Lamp,22652.63,5,0,1538.48
ORD-00952,2024-06-20,CUST-1058,Richard Aguirre,Corporate,South,Technology,Phones,Cordless Phone,90350.22,9,0.2,12014.71
ORD-00958,2024-06-20,CUST-1141,Cheyenne Horton,Corporate,North,Furniture,Tables,Study Table,65887.88,6,0,18736.43
ORD-00998,2024-06-20,CUST-1236,Kathryn Snyder,Consumer,Central,Office Supplies,Binders,Clip Binder,19998.01,11,0.05,3877.05
ORD-00097,2024-06-21,CUST-1237,Andrew Reynolds,Consumer,East,Technology,Copiers,Desktop Copier,34249.57,4,0.3,-141.35
ORD-00659,2024-06-21,CUST-1056,Michael Lewis,Home Office,South,Furniture,Bookcases,5-Shelf Bookcase,16155.18,7,0.05,2176.57
ORD-01403,2024-06-21,CUST-1028,Stephanie Ross,Home Office,Central,Furniture,Tables,Conference Table,7204.44,1,0,370.17
ORD-00649,2024-06-22,CUST-1217,Rodney Morales,Home Office,Central,Office Supplies,Envelopes,Mailing Envelopes Pack,13688.03,8,0.1,2234.91
ORD-01294,2024-06-22,CUST-1150,Stephanie Manning,Home Office,West,Furniture,Chairs,Mesh Task Chair,76598.8,6,0.15,-6210.75
ORD-00060,2024-06-23,CUST-1177,Michael Elliott,Home Office,Central,Technology,Copiers,Office Copier Machine,97546.04,8,0.3,-17793.7
ORD-00248,2024-06-23,CUST-1109,Evelyn Galvan,Consumer,West,Office Supplies,Supplies,Tape Dispenser,2008.59,6,0.1,346.55
ORD-00444,2024-06-23,CUST-1133,Mary Marshall,Home Office,North,Furniture,Chairs,Executive Office Chair,110494.05,10,0.3,-27341.12
ORD-00891,2024-06-23,CUST-1251,Isaiah Avila,Consumer,East,Office Supplies,Paper,Printer Paper Bulk,12144.68,7,0.3,333.08
ORD-00134,2024-06-24,CUST-1132,Dustin Jordan,Home Office,West,Furniture,Tables,Coffee Table,95350.35,9,0.05,6125.85
ORD-00479,2024-06-24,CUST-1174,Matthew Harrington,Home Office,North,Office Supplies,Supplies,Scissors,207.29,3,0.05,31.96
ORD-00603,2024-06-24,CUST-1029,Zachary Hicks,Home Office,East,Office Supplies,Envelopes,Mailing Envelopes Pack,1207.87,2,0.2,-63.96
ORD-00637,2024-06-24,CUST-1025,Matthew Foster,Home Office,Central,Office Supplies,Paper,Sticky Notes Pack,350.86,12,0.2,-1.98
ORD-00201,2024-06-25,CUST-1112,Shannon Walker,Corporate,North,Furniture,Tables,Conference Table,110851.33,10,0,13782.8
ORD-00290,2024-06-26,CUST-1116,Diana May,Home Office,East,Office Supplies,Art,Whiteboard,5486.66,4,0,1858.57
ORD-00581,2024-06-26,CUST-1143,Patricia Rodriguez,Consumer,North,Furniture,Chairs,Recliner Chair,88693.34,9,0,29906.32
ORD-00953,2024-06-26,CUST-1176,Alex Hernandez,Corporate,Central,Furniture,Tables,Conference Table,14366.55,4,0.3,-2286.34
ORD-00834,2024-06-27,CUST-1155,Brenda Hall,Corporate,East,Office Supplies,Fasteners,Push Pins Pack,5606.35,4,0,371.14
ORD-01703,2024-06-27,CUST-1021,Margaret Hawkins DDS,Consumer,South,Technology,Copiers,Desktop Copier,267718.75,5,0,90719.69
ORD-00724,2024-06-28,CUST-1084,Paul Jones,Consumer,East,Technology,Copiers,Desktop Copier,166459.44,4,0,9382.05
ORD-00736,2024-06-28,CUST-1007,Abigail Shaffer,Consumer,East,Furniture,Tables,Conference Table,10623.0,11,0,1794.41
ORD-00816,2024-06-29,CUST-1022,Patty Perez,Home Office,East,Furniture,Furnishings,Office Partition,36120.87,8,0.05,3407.61
ORD-01917,2024-06-29,CUST-1129,Cameron Fisher,Home Office,South,Office Supplies,Envelopes,Mailing Envelopes Pack,11498.92,6,0.3,-487.93
ORD-00555,2024-06-30,CUST-1249,Jose Travis,Consumer,West,Furniture,Furnishings,Office Partition,13677.63,4,0,2053.76
ORD-01908,2024-06-30,CUST-1053,Crystal Robinson,Consumer,North,Furniture,Furnishings,Wall Clock,82735.41,9,0,16196.15
ORD-00375,2024-07-01,CUST-1295,Ryan Gonzalez,Consumer,Central,Furniture,Tables,Dining Table,59511.7,5,0.3,3370.67
ORD-01666,2024-07-01,CUST-1194,Angelica Keith,Corporate,South,Furniture,Furnishings,Desk Lamp,41935.74,12,0.2,-1910.56
ORD-00440,2024-07-02,CUST-1180,Robert Oconnell,Consumer,South,Office Supplies,Fasteners,Paper Clips Box,530.5,4,0.05,147.61
ORD-00775,2024-07-02,CUST-1217,Rodney Morales,Home Office,Central,Office Supplies,Fasteners,Paper Clips Box,4154.47,10,0.15,-32.06
ORD-01062,2024-07-02,CUST-1007,Abigail Shaffer,Consumer,North,Technology,Machines,Laser Printer,504315.93,10,0.3,-39811.27
ORD-00434,2024-07-03,CUST-1190,Jessica Gross,Home Office,South,Technology,Accessories,Webcam HD,155286.78,3,0,52829.14
ORD-01691,2024-07-03,CUST-1039,Elizabeth Fowler,Corporate,South,Furniture,Furnishings,Wall Clock,43907.73,4,0.1,5572.83
ORD-00109,2024-07-04,CUST-1022,Patty Perez,Home Office,East,Office Supplies,Envelopes,Padded Envelopes,1854.4,11,0.2,-187.71
ORD-01994,2024-07-05,CUST-1204,Joseph Coleman,Consumer,North,Technology,Machines,All-in-One Printer,115671.55,3,0,21878.1
ORD-01832,2024-07-06,CUST-1029,Zachary Hicks,Home Office,Central,Technology,Copiers,Office Copier Machine,157915.58,10,0.3,-10733.88
ORD-00147,2024-07-07,CUST-1194,Angelica Keith,Corporate,West,Furniture,Tables,Coffee Table,6175.74,2,0.05,1467.59
ORD-01602,2024-07-07,CUST-1087,Shirley Suarez,Home Office,North,Furniture,Chairs,Executive Office Chair,53607.07,10,0.2,8170.62
ORD-01757,2024-07-07,CUST-1210,Brian Lee,Consumer,West,Furniture,Furnishings,Office Partition,88100.86,6,0.1,22395.19
ORD-01735,2024-07-08,CUST-1024,Tommy Walter,Consumer,North,Technology,Phones,Smartphone Lite,19873.82,7,0.05,57.06
ORD-00116,2024-07-10,CUST-1239,Sara Johnston,Consumer,Central,Technology,Accessories,Mechanical Keyboard,164008.57,3,0,33692.39
ORD-00190,2024-07-10,CUST-1135,Rebecca Jackson,Home Office,East,Furniture,Furnishings,Desk Lamp,14172.93,4,0.2,-397.59
ORD-00551,2024-07-10,CUST-1136,Jose Schultz,Corporate,East,Furniture,Tables,Study Table,22663.85,2,0,4082.66
ORD-00916,2024-07-11,CUST-1258,Kathleen Moran,Home Office,East,Technology,Machines,Label Maker,117699.7,2,0.2,22962.32
ORD-00099,2024-07-12,CUST-1179,Lawrence Adkins,Home Office,North,Technology,Phones,Smartphone Pro Max,210187.06,9,0.05,-2750.3
ORD-00626,2024-07-13,CUST-1156,Michelle Brown,Home Office,North,Furniture,Chairs,Mesh Task Chair,12483.89,1,0.05,-28.74
ORD-01085,2024-07-13,CUST-1015,Dylan Miller,Home Office,West,Office Supplies,Envelopes,Mailing Envelopes Pack,693.97,3,0.05,39.23
ORD-01243,2024-07-13,CUST-1010,Ryan Munoz,Consumer,Central,Furniture,Bookcases,Modern Bookcase,107594.35,10,0,35558.69
ORD-01513,2024-07-13,CUST-1294,Margaret Coleman,Corporate,North,Furniture,Chairs,Mesh Task Chair,3492.63,2,0,421.6
ORD-00089,2024-07-14,CUST-1020,Carla Gray,Consumer,North,Technology,Machines,Laser Printer,564971.16,11,0.2,-12457.49
ORD-00261,2024-07-14,CUST-1141,Cheyenne Horton,Corporate,South,Furniture,Tables,Dining Table,4752.77,2,0.2,774.39
ORD-01263,2024-07-14,CUST-1105,Richard Henson,Home Office,East,Furniture,Furnishings,Wall Clock,18630.88,9,0.3,914.54
ORD-00789,2024-07-15,CUST-1263,Timothy Romero,Home Office,South,Technology,Accessories,Wireless Mouse,206350.4,5,0,19435.51
ORD-00423,2024-07-16,CUST-1273,Jonathan Lawrence,Home Office,East,Technology,Copiers,Desktop Copier,76803.53,4,0.1,13969.24
